A,B,C
8393.229557921106,10250.677869158748,10250.677869158748
8393.229557921106,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
8530.212628162151,10250.677869158748,10250.677869158748
6917.151552729846,8312.277246770296,8312.277246770296
6958.383097080679,8361.82481347373,8361.82481347373
7669.878002768188,9216.82168186029,9216.82168186029
7669.878002768188,9216.82168186029,9216.82168186029
7669.878002768188,9216.82168186029,9216.82168186029
7669.878002768188,9216.82168186029,9216.82168186029
7669.878002768188,9216.82168186029,9216.82168186029
7669.878002768188,9216.82168186029,9216.82168186029
7669.878002768188,9216.82168186029,9216.82168186029
7669.878002768188,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6883.715507484449,9216.82168186029,9216.82168186029
6198.785814489746,8299.747924515192,8299.747924515192
6244.910858447801,8355.175964579965,8355.175964579965
6244.910858447801,8355.175964579965,8355.175964579965
6244.910858447801,8355.175964579965,8355.175964579965
6244.910858447801,8355.175964579965,8355.175964579965
6244.910858447801,8355.175964579965,8355.175964579965
8016.137275342754,10595.79698793037,10595.79698793037
8016.137275342754,10595.79698793037,10595.79698793037
8016.137275342754,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
8407.35279223579,10595.79698793037,10595.79698793037
7570.821189408329,10595.79698793037,10595.79698793037
7570.821189408329,10595.79698793037,10595.79698793037
7570.821189408329,10595.79698793037,10595.79698793037
6815.6317757648485,10595.79698793037,10595.79698793037
6815.6317757648485,10595.79698793037,10595.79698793037
6815.6317757648485,10595.79698793037,10595.79698793037
6128.95687435654,9528.270441396384,9528.270441396384
6128.95687435654,9528.270441396384,9528.270441396384
6128.95687435654,9528.270441396384,9528.270441396384
6128.95687435654,9528.270441396384,9528.270441396384
6173.442525049722,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6887.276327946059,9528.270441396384,9528.270441396384
6201.992333315427,9528.270441396384,9528.270441396384
6201.992333315427,9528.270441396384,9528.270441396384
5583.343598067212,9528.270441396384,9528.270441396384
6085.053183845102,9528.270441396384,9528.270441396384
6085.053183845102,9528.270441396384,9528.270441396384
6085.053183845102,9528.270441396384,9528.270441396384
6085.053183845102,9528.270441396384,9528.270441396384
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
6650.132395085006,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
5986.781688675276,10406.760477446773,10406.760477446773
4854.682768042204,9371.287809940819,10406.760477446773
5402.582716892716,10323.696604816101,10406.760477446773
5442.696895794436,10323.696604816101,10406.760477446773
5442.696895794436,10323.696604816101,10406.760477446773
5514.234568676661,9296.4887926369,9371.287809940819
6398.034504647325,9296.4887926369,9371.287809940819
6426.92285969125,9351.28416680446,9426.524064556037
6426.92285969125,9351.28416680446,9426.524064556037
6431.330766321264,9538.335241437419,9615.080141440947
6431.330766321264,9538.335241437419,9615.080141440947
7364.513663280905,9538.335241437419,9615.080141440947
7364.513663280905,9538.335241437419,9615.080141440947
7364.513663280905,9538.335241437419,9615.080141440947
7402.163725985428,9593.116735308486,9670.302404079599
7402.163725985428,9593.116735308486,9670.302404079599
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
8225.566632727681,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
9500.603705125264,10791.182237698773,10878.007473003381
7704.041919637002,9717.459605047745,9795.645729439544
7704.041919637002,9717.459605047745,9795.645729439544
7704.041919637002,9717.459605047745,9795.645729439544
7704.041919637002,9717.459605047745,9795.645729439544
7704.041919637002,9717.459605047745,9795.645729439544
6937.48974863312,9717.459605047745,9795.645729439544
6937.48974863312,9717.459605047745,9795.645729439544
6937.48974863312,9717.459605047745,9795.645729439544
6937.48974863312,9717.459605047745,9795.645729439544
6937.48974863312,9717.459605047745,9795.645729439544
6977.36708857187,9717.459605047745,9795.645729439544
7690.953971378248,9717.459605047745,9795.645729439544
7739.18724584106,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
8767.217788178734,9717.459605047745,9795.645729439544
9522.543331068904,10575.389883490943,10660.4788658514
8572.669633794781,9520.49474261272,9597.096098982724
8572.669633794781,9520.49474261272,9597.096098982724
8572.669633794781,9520.49474261272,9597.096098982724
8572.669633794781,9520.49474261272,9597.096098982724
8572.669633794781,9520.49474261272,9597.096098982724
8572.669633794781,9520.49474261272,9597.096098982724
8572.669633794781,9520.49474261272,9597.096098982724
8621.80759463702,9575.065572686124,9652.106002834842
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
9519.664398965178,10572.192646325777,10657.255903898806
8543.898798071248,10572.192646325777,10657.255903898806
8543.898798071248,10572.192646325777,10657.255903898806
8543.898798071248,10572.192646325777,10657.255903898806
8615.73990536389,10572.192646325777,10657.255903898806
8615.73990536389,10572.192646325777,10657.255903898806
8615.73990536389,10572.192646325777,10657.255903898806
7758.4737847801825,10572.192646325777,10657.255903898806
7758.4737847801825,10572.192646325777,10657.255903898806
6963.230221840214,10572.192646325777,10657.255903898806
6963.230221840214,10572.192646325777,10657.255903898806
6963.230221840214,10572.192646325777,10657.255903898806
6963.230221840214,10572.192646325777,10657.255903898806
7007.29574248569,10572.192646325777,10657.255903898806
7007.29574248569,10572.192646325777,10657.255903898806
7007.29574248569,10572.192646325777,10657.255903898806
8363.911919363534,10572.192646325777,10657.255903898806
8363.911919363534,10572.192646325777,10657.255903898806
8363.911919363534,10572.192646325777,10657.255903898806
8363.911919363534,10572.192646325777,10657.255903898806
8363.911919363534,10572.192646325777,10657.255903898806
9272.801877854734,10572.192646325777,10657.255903898806
9272.801877854734,10572.192646325777,10657.255903898806
8338.56708866087,10572.192646325777,10657.255903898806
8386.01773927672,10572.192646325777,10657.255903898806
9304.179604550942,10572.192646325777,10657.255903898806
9304.179604550942,10572.192646325777,10657.255903898806
9304.179604550942,10572.192646325777,10657.255903898806
9304.179604550942,10572.192646325777,10657.255903898806
9304.179604550942,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
8350.501195084471,10572.192646325777,10657.255903898806
7494.574822588313,10572.192646325777,10657.255903898806
7494.574822588313,10572.192646325777,10657.255903898806
6802.171458954369,9520.259478016362,9596.858941460874
6125.355398788409,8572.993659953734,8641.971476785518
6166.437437579792,8630.945877215916,8700.389974274407
6204.9244487582155,8684.811960298779,8754.68946078199
6204.9244487582155,8684.811960298779,8754.68946078199
7632.239681744554,9566.625994450045,9643.598520234804
6870.9237734905355,9566.625994450045,9643.598520234804
6870.9237734905355,9566.625994450045,9643.598520234804
6870.9237734905355,9566.625994450045,9643.598520234804
8197.383430464142,10545.875338315971,10630.72684833343
8197.383430464142,10545.875338315971,10630.72684833343
8197.383430464142,10545.875338315971,10630.72684833343
8197.383430464142,10545.875338315971,10630.72684833343
8197.383430464142,10545.875338315971,10630.72684833343
8197.383430464142,10545.875338315971,10630.72684833343
7381.74377913296,9496.560742153533,9572.969526924253
7381.74377913296,9496.560742153533,9572.969526924253
7381.74377913296,9496.560742153533,9572.969526924253
7381.74377913296,9496.560742153533,9572.969526924253
7381.74377913296,9496.560742153533,9572.969526924253
7381.74377913296,9496.560742153533,9572.969526924253
7381.74377913296,9496.560742153533,9572.969526924253
7381.74377913296,9496.560742153533,9572.969526924253
