,num_candles,median_multiplier,sdev_multiplier,window_lookback,ending_capital
2856,6,8,18,60,25717.688549006973
2857,6,8,20,60,29454.12689314674
2858,6,8,22,60,30617.22946616395
2859,6,8,24,60,33911.87273009803
2860,6,9,6,60,11989.991596731626
2861,6,9,8,60,15595.55654553026
2862,6,9,10,60,16937.20301898746
2863,6,9,12,60,20675.46223260288
2864,6,9,14,60,25184.81556914177
2865,6,9,16,60,22517.63618861936
2866,6,9,18,60,27951.46074020267
2867,6,9,20,60,28622.558209217324
2868,6,9,22,60,31924.70157903858
2869,6,9,24,60,33852.855493624644
2870,6,10,6,60,13083.323003054338
2871,6,10,8,60,18441.793831105886
2872,6,10,10,60,19432.611981842838
2873,6,10,12,60,22410.668675481524
2874,6,10,14,60,23490.037688944714
2875,6,10,16,60,24156.128881671517
2876,6,10,18,60,29766.89828621176
2877,6,10,20,60,30805.833536736678
2878,6,10,22,60,32515.529850661813
2879,6,10,24,60,33146.92033221805
2880,7,2,6,60,10604.67237334137
2881,7,2,8,60,10308.996761952352
2882,7,2,10,60,12476.287550444802
2883,7,2,12,60,14753.891010941068
2884,7,2,14,60,17187.62995824187
2885,7,2,16,60,19869.47556671903
2886,7,2,18,60,16568.998978093514
2887,7,2,20,60,18744.17097684214
2888,7,2,22,60,23533.82585206271
2889,7,2,24,60,24090.3852027774
2890,7,3,6,60,10272.21940741746
2891,7,3,8,60,9993.326267249151
2892,7,3,10,60,13388.707869470285
2893,7,3,12,60,13604.923737992214
2894,7,3,14,60,17808.034229660927
2895,7,3,16,60,21109.465047679172
2896,7,3,18,60,15678.373017452806
2897,7,3,20,60,21076.46864614566
2898,7,3,22,60,22618.4401338292
2899,7,3,24,60,24825.487291931957
2900,7,4,6,60,10116.578116763872
2901,7,4,8,60,9777.172425323957
2902,7,4,10,60,13974.688526954313
2903,7,4,12,60,14969.270571639974
2904,7,4,14,60,18427.803093421706
2905,7,4,16,60,17898.0494255882
2906,7,4,18,60,18658.53564394203
2907,7,4,20,60,22406.84758889927
2908,7,4,22,60,23150.88371066043
2909,7,4,24,60,25097.163558143926
2910,7,5,6,60,10132.367216607512
2911,7,5,8,60,10651.788735862541
2912,7,5,10,60,14141.347605004383
2913,7,5,12,60,15872.723973004982
2914,7,5,14,60,20495.891818611235
2915,7,5,16,60,15665.793535974608
2916,7,5,18,60,18996.825216580673
2917,7,5,20,60,26214.370059275425
2918,7,5,22,60,23788.50495312651
2919,7,5,24,60,28175.124461250278
2920,7,6,6,60,10115.872834227956
2921,7,6,8,60,11740.714404261696
2922,7,6,10,60,15397.367553723892
2923,7,6,12,60,17536.09060860223
2924,7,6,14,60,19757.556298158557
2925,7,6,16,60,17770.337041845487
2926,7,6,18,60,23302.723873424075
2927,7,6,20,60,24011.505237234534
2928,7,6,22,60,23834.397013597263
2929,7,6,24,60,28786.709099906486
2930,7,7,6,60,10264.09466516443
2931,7,7,8,60,12729.083529942587
2932,7,7,10,60,14076.06686182586
2933,7,7,12,60,18665.165358166494
2934,7,7,14,60,18478.39247703459
2935,7,7,16,60,19885.855562591496
2936,7,7,18,60,25987.234364067037
2937,7,7,20,60,21100.57853222998
2938,7,7,22,60,26506.33443128823
2939,7,7,24,60,29419.62186478883
2940,7,8,6,60,10598.065789028702
2941,7,8,8,60,13096.818984794993
2942,7,8,10,60,14567.53966856294
2943,7,8,12,60,20939.390436617905
2944,7,8,14,60,16751.701307576608
2945,7,8,16,60,23134.70933579368
2946,7,8,18,60,24591.95516815278
2947,7,8,20,60,23324.63996487553
2948,7,8,22,60,28274.861295284452
2949,7,8,24,60,30927.298926991047
2950,7,9,6,60,10303.397043628533
2951,7,9,8,60,13775.035422072826
2952,7,9,10,60,18164.800666562325
2953,7,9,12,60,18679.89587261569
2954,7,9,14,60,20197.30197018282
2955,7,9,16,60,24144.60773019732
2956,7,9,18,60,21937.383670415293
2957,7,9,20,60,25028.182945313605
2958,7,9,22,60,29278.044855340737
2959,7,9,24,60,32249.111176857426
2960,7,10,6,60,10229.751152574458
2961,7,10,8,60,13432.4336303559
2962,7,10,10,60,18507.418483094953
2963,7,10,12,60,17788.39347973051
2964,7,10,14,60,22348.653964903537
2965,7,10,16,60,23703.847169987894
2966,7,10,18,60,21307.85237163747
2967,7,10,20,60,29325.340464252127
2968,7,10,22,60,28651.66063604442
2969,7,10,24,60,34402.278529261464
2970,8,2,6,60,10284.730191399212
2971,8,2,8,60,10065.514521168281
2972,8,2,10,60,10647.831331529216
2973,8,2,12,60,13935.87418160297
2974,8,2,14,60,15104.69820085918
2975,8,2,16,60,17402.61626458579
2976,8,2,18,60,21050.280507372583
2977,8,2,20,60,16334.651754439605
2978,8,2,22,60,18825.93945871734
2979,8,2,24,60,22560.325098876074
2980,8,3,6,60,10472.5096882781
2981,8,3,8,60,10115.872834227956
2982,8,3,10,60,11423.618834558976
2983,8,3,12,60,14034.162636581712
2984,8,3,14,60,14262.473078408526
2985,8,3,16,60,18667.198973737035
2986,8,3,18,60,19746.612923384728
2987,8,3,20,60,15896.967292454348
2988,8,3,22,60,19332.12185595562
2989,8,3,24,60,23971.0832507096
2990,8,4,6,60,10604.67237334137
2991,8,4,8,60,10608.723671363012
2992,8,4,10,60,11749.634284871461
2993,8,4,12,60,14946.065249833042
2994,8,4,14,60,15943.995049265064
2995,8,4,16,60,20040.46241009319
2996,8,4,18,60,16704.249624664706
2997,8,4,20,60,18902.86988978544
2998,8,4,22,60,22547.916440846555
2999,8,4,24,60,23765.581107184247
3000,8,5,6,60,10462.819832524037
3001,8,5,8,60,10189.19414271253
3002,8,5,10,60,12825.180841181858
3003,8,5,12,60,13915.986928555138
3004,8,5,14,60,18061.080373508474
3005,8,5,16,60,20591.56854763307
3006,8,5,18,60,16557.49323066496
3007,8,5,20,60,19455.16680908864
3008,8,5,22,60,25291.735206679445
3009,8,5,24,60,23433.072919458402
3010,8,6,6,60,10636.98940665941
3011,8,6,8,60,9828.38005577449
3012,8,6,10,60,13362.98638222229
3013,8,6,12,60,13399.693689797385
3014,8,6,14,60,19131.529803425652
3015,8,6,16,60,20414.54842308922
3016,8,6,18,60,17352.376908444166
3017,8,6,20,60,21484.117691660005
3018,8,6,22,60,22120.02714724606
3019,8,6,24,60,23475.01871646804
3020,8,7,6,60,10004.950089061456
3021,8,7,8,60,9930.581940354834
3022,8,7,10,60,13833.787149719818
3023,8,7,12,60,16939.04149897112
3024,8,7,14,60,19366.076553601742
3025,8,7,16,60,17519.572536472202
3026,8,7,18,60,19140.72814384837
3027,8,7,20,60,24369.41195777225
3028,8,7,22,60,22295.62256888321
3029,8,7,24,60,23366.653742641236
3030,8,8,6,60,10115.872834227956
3031,8,8,8,60,10435.65674324368
3032,8,8,10,60,14619.158973944668
3033,8,8,12,60,16984.68566055742
3034,8,8,14,60,20093.680129193603
3035,8,8,16,60,16455.299618050096
3036,8,8,18,60,20287.864378719532
3037,8,8,20,60,24976.534619188937
3038,8,8,22,60,22417.02806118625
3039,8,8,24,60,27384.007921873635
3040,8,9,6,60,10321.839498943384
3041,8,9,8,60,12026.906179210357
3042,8,9,10,60,14903.815017986324
3043,8,9,12,60,18328.821158355742
3044,8,9,14,60,18837.960611101826
3045,8,9,16,60,19213.66203778335
3046,8,9,18,60,22799.759267536578
3047,8,9,20,60,22222.885205682123
3048,8,9,22,60,22889.94363949096
3049,8,9,24,60,29079.29712890543
3050,8,10,6,60,10823.592824779076
3051,8,10,8,60,13045.424381868594
3052,8,10,10,60,14560.555776895333
3053,8,10,12,60,20093.752666952856
3054,8,10,14,60,17451.42321812247
3055,8,10,16,60,22618.18159647863
3056,8,10,18,60,25869.444274111363
3057,8,10,20,60,21397.08653807514
3058,8,10,22,60,24711.15089005038
3059,8,10,24,60,27447.92282737845
3060,9,2,6,60,10284.730191399212
3061,9,2,8,60,10116.578116763872
3062,9,2,10,60,10010.356263466389
3063,9,2,12,60,11894.44104180218
3064,9,2,14,60,14278.591551544128
3065,9,2,16,60,15741.924649384562
3066,9,2,18,60,19096.992213316098
3067,9,2,20,60,19634.062676908332
3068,9,2,22,60,15989.463670022174
3069,9,2,24,60,17614.84505118057
3070,9,3,6,60,10284.730191399212
3071,9,3,8,60,10116.578116763872
3072,9,3,10,60,9876.161776107881
3073,9,3,12,60,12791.541503558834
3074,9,3,14,60,13992.638678875286
3075,9,3,16,60,17053.104496036885
3076,9,3,18,60,19352.177273276466
3077,9,3,20,60,18601.90633454115
3078,9,3,22,60,18476.282682655314
3079,9,3,24,60,18573.81386881308
3080,9,4,6,60,10284.730191399212
3081,9,4,8,60,10065.514521168281
3082,9,4,10,60,10059.360839020112
3083,9,4,12,60,13653.214008713294
3084,9,4,14,60,14259.967577361273
3085,9,4,16,60,17589.41517571963
3086,9,4,18,60,20784.690726290843
3087,9,4,20,60,16849.72685223264
3088,9,4,22,60,19148.49766105843
3089,9,4,24,60,22171.724173074686
3090,9,5,6,60,10284.730191399212
3091,9,5,8,60,10115.872834227956
3092,9,5,10,60,10963.654709949604
3093,9,5,12,60,13908.785667370423
3094,9,5,14,60,14687.663653776446
3095,9,5,16,60,18287.106049909715
3096,9,5,18,60,21386.018787741294
3097,9,5,20,60,16137.412726645929
3098,9,5,22,60,18901.68126689376
3099,9,5,24,60,24866.232653963183
3100,9,6,6,60,10472.5096882781
3101,9,6,8,60,10500.611852225493
3102,9,6,10,60,11375.131171115341
3103,9,6,12,60,14219.291168263951
3104,9,6,14,60,16211.131775357013
3105,9,6,16,60,19299.71630138329
3106,9,6,18,60,18376.395877891584
3107,9,6,20,60,17766.82611191444
3108,9,6,22,60,21256.048789361754
3109,9,6,24,60,23554.581776538416
3110,9,7,6,60,10462.819832524037
3111,9,7,8,60,10403.546032926964
3112,9,7,10,60,12556.991819145613
3113,9,7,12,60,15243.71774080116
3114,9,7,14,60,16851.28186713126
3115,9,7,16,60,20769.32512309361
3116,9,7,18,60,17037.28805648598
3117,9,7,20,60,19519.665300906076
3118,9,7,22,60,22971.687353739188
3119,9,7,24,60,23005.131610280307
3120,9,8,6,60,10636.98940665941
3121,9,8,8,60,10021.015007270089
3122,9,8,10,60,13471.062460874831
3123,9,8,12,60,13839.775835601806
3124,9,8,14,60,19123.953238045313
3125,9,8,16,60,20339.720885340255
3126,9,8,18,60,17329.051654645882
3127,9,8,20,60,21182.887872942545
3128,9,8,22,60,26313.086934443214
3129,9,8,24,60,23649.598506813298
3130,9,9,6,60,10167.191903751642
3131,9,9,8,60,9947.85877752456
3132,9,9,10,60,13555.787898812388
3133,9,9,12,60,15142.37194625717
3134,9,9,14,60,19608.605008774186
3135,9,9,16,60,19034.10720854531
3136,9,9,18,60,18787.859716900777
3137,9,9,20,60,23464.77134731441
3138,9,9,22,60,21405.302569447682
3139,9,9,24,60,23325.219465040598
3140,9,10,6,60,10004.950089061456
3141,9,10,8,60,10384.272282802664
3142,9,10,10,60,13532.636152724845
3143,9,10,12,60,17644.510603270017
3144,9,10,14,60,19439.555341240673
3145,9,10,16,60,16459.086945866486
3146,9,10,18,60,19963.218988810877
3147,9,10,20,60,24804.606653957984
3148,9,10,22,60,23040.735565948165
3149,9,10,24,60,24633.733964451716
3150,10,2,6,60,9859.66911944458
3151,10,2,8,60,10462.819832524037
3152,10,2,10,60,10364.693463268217
3153,10,2,12,60,11194.164133220938
3154,10,2,14,60,13174.536498781905
3155,10,2,16,60,13810.073630746227
3156,10,2,18,60,17546.325817655383
3157,10,2,20,60,20217.542961108473
3158,10,2,22,60,17462.909957214826
3159,10,2,24,60,17890.490683184533
3160,10,3,6,60,9859.66911944458
3161,10,3,8,60,10462.819832524037
3162,10,3,10,60,10169.526246270347
3163,10,3,12,60,11832.29802005825
3164,10,3,14,60,13890.670588946216
3165,10,3,16,60,14739.006526557698
3166,10,3,18,60,17997.280642215326
3167,10,3,20,60,20265.303123464655
3168,10,3,22,60,16921.74241668147
3169,10,3,24,60,18490.71046554638
3170,10,4,6,60,10074.022222845535
3171,10,4,8,60,10116.578116763872
3172,10,4,10,60,10191.878913774324
3173,10,4,12,60,11905.882184420994
3174,10,4,14,60,14355.498535606754
3175,10,4,16,60,14937.60221859476
3176,10,4,18,60,19531.578825262113
3177,10,4,20,60,21361.531448720354
3178,10,4,22,60,16554.829915502964
3179,10,4,24,60,18569.504321152224
3180,10,5,6,60,10284.730191399212
3181,10,5,8,60,10116.578116763872
3182,10,5,10,60,9893.343935209194
3183,10,5,12,60,12219.438371673996
3184,10,5,14,60,13622.336627601158
3185,10,5,16,60,17401.94752468123
3186,10,5,18,60,19001.63980434816
3187,10,5,20,60,19376.349447177774
3188,10,5,22,60,17942.344726185107
3189,10,5,24,60,18579.557067111982
3190,10,6,6,60,10284.730191399212
3191,10,6,8,60,10115.872834227956
3192,10,6,10,60,9948.435267559147
3193,10,6,12,60,13036.85778656123
3194,10,6,14,60,14101.858890925567
3195,10,6,16,60,17376.13317481679
3196,10,6,18,60,20647.60072830584
3197,10,6,20,60,17507.880832795847
3198,10,6,22,60,18669.874844642916
3199,10,6,24,60,20559.687643979116
3200,10,7,6,60,10284.730191399212
3201,10,7,8,60,10115.872834227956
3202,10,7,10,60,10685.012973515533
3203,10,7,12,60,13439.650434769615
3204,10,7,14,60,14155.011139926282
3205,10,7,16,60,18817.42413467649
3206,10,7,18,60,22744.41363272008
3207,10,7,20,60,16530.190612929873
3208,10,7,22,60,19476.659624508324
3209,10,7,24,60,23171.53839150648
3210,10,8,6,60,10472.5096882781
3211,10,8,8,60,10518.693672592211
3212,10,8,10,60,11209.283825571432
3213,10,8,12,60,14265.467708821841
3214,10,8,14,60,16231.053744782957
3215,10,8,16,60,19457.22307217778
3216,10,8,18,60,18545.123112432186
3217,10,8,20,60,16744.05572761859
3218,10,8,22,60,21327.119729773436
3219,10,8,24,60,26147.030351999812
3220,10,9,6,60,10887.83555931626
3221,10,9,8,60,10403.546032926964
3222,10,9,10,60,11729.954506045147
3223,10,9,12,60,14497.294061262564
3224,10,9,14,60,16872.624489329904
3225,10,9,16,60,20139.554288570376
3226,10,9,18,60,17800.134100755975
3227,10,9,20,60,19293.31433231706
3228,10,9,22,60,22851.048994004992
3229,10,9,24,60,22075.736649638588
3230,10,10,6,60,10636.98940665941
3231,10,10,8,60,10160.478442901911
3232,10,10,10,60,13205.700107966826
3233,10,10,12,60,13644.834697770793
3234,10,10,14,60,19597.988432250233
3235,10,10,16,60,21148.685859086465
3236,10,10,18,60,16506.606181984167
3237,10,10,20,60,21030.14753429569
3238,10,10,22,60,24430.849222057266
3239,10,10,24,60,22778.70900783689
3240,2,2,6,72,14926.799211756572
3241,2,2,8,72,25600.247610511808
3242,2,2,10,72,27064.378655564982
3243,2,2,12,72,29013.70631624476
3244,2,2,14,72,30601.482639786405
3245,2,2,16,72,32093.814394586458
3246,2,2,18,72,33608.73927699957
3247,2,2,20,72,36043.08460845256
3248,2,2,22,72,35961.41987168706
3249,2,2,24,72,35961.41987168706
3250,2,3,6,72,18308.856349478898
3251,2,3,8,72,27673.339211594535
3252,2,3,10,72,25892.583296994377
3253,2,3,12,72,31828.187805383415
3254,2,3,14,72,31580.40660170713
3255,2,3,16,72,31510.959818807336
3256,2,3,18,72,34979.020184005596
3257,2,3,20,72,35142.588833315574
3258,2,3,22,72,35961.41987168706
3259,2,3,24,72,35961.41987168706
3260,2,4,6,72,19534.859324327714
3261,2,4,8,72,23906.81247949272
3262,2,4,10,72,29559.21359793733
3263,2,4,12,72,31047.08205707748
3264,2,4,14,72,32017.934314332713
3265,2,4,16,72,33249.683838335644
3266,2,4,18,72,36044.96486439605
3267,2,4,20,72,35142.588833315574
3268,2,4,22,72,35961.41987168706
3269,2,4,24,72,35961.41987168706
3270,2,5,6,72,23767.747717648814
3271,2,5,8,72,25298.864961621144
3272,2,5,10,72,32314.845034249138
3273,2,5,12,72,30563.745044380186
3274,2,5,14,72,31484.132469505224
3275,2,5,16,72,34712.877964770305
3276,2,5,18,72,36044.96486439605
3277,2,5,20,72,35961.41987168706
3278,2,5,22,72,35961.41987168706
3279,2,5,24,72,35961.41987168706
3280,2,6,6,72,23244.366635351318
3281,2,6,8,72,28795.6152414246
3282,2,6,10,72,30960.328464418417
3283,2,6,12,72,31375.47821646538
3284,2,6,14,72,33911.325703220675
3285,2,6,16,72,34388.43072104244
3286,2,6,18,72,35142.588833315574
3287,2,6,20,72,35961.41987168706
3288,2,6,22,72,35961.41987168706
3289,2,6,24,72,35961.41987168706
3290,2,7,6,72,28203.504290709938
3291,2,7,8,72,32833.09411779634
3292,2,7,10,72,30956.92677608898
3293,2,7,12,72,31235.553856186205
3294,2,7,14,72,33607.9999124011
3295,2,7,16,72,35925.05652840855
3296,2,7,18,72,35142.588833315574
3297,2,7,20,72,35961.41987168706
3298,2,7,22,72,35961.41987168706
3299,2,7,24,72,35961.41987168706
3300,2,8,6,72,28488.82020049541
3301,2,8,8,72,31682.032424773406
3302,2,8,10,72,30789.96734225642
3303,2,8,12,72,31654.919938022776
3304,2,8,14,72,33838.27590147821
3305,2,8,16,72,35027.5095515939
3306,2,8,18,72,35142.588833315574
3307,2,8,20,72,35961.41987168706
3308,2,8,22,72,35961.41987168706
3309,2,8,24,72,35961.41987168706
3310,2,9,6,72,32296.46936508153
3311,2,9,8,72,29915.79829920197
3312,2,9,10,72,31383.64079993193
3313,2,9,12,72,33929.46349346392
3314,2,9,14,72,34091.21086789823
3315,2,9,16,72,35148.79769882018
3316,2,9,18,72,35961.41987168706
3317,2,9,20,72,35961.41987168706
3318,2,9,22,72,35961.41987168706
3319,2,9,24,72,35961.41987168706
3320,2,10,6,72,32668.429564736067
3321,2,10,8,72,29072.986948092763
3322,2,10,10,72,32176.385147517925
3323,2,10,12,72,33838.0474488888
3324,2,10,14,72,32684.493807056275
3325,2,10,16,72,35144.422113187204
3326,2,10,18,72,35961.41987168706
3327,2,10,20,72,35961.41987168706
3328,2,10,22,72,35961.41987168706
3329,2,10,24,72,35961.41987168706
3330,3,2,6,72,15223.428855110931
3331,3,2,8,72,15142.281969085168
3332,3,2,10,72,17746.713779455564
3333,3,2,12,72,23906.644326294394
3334,3,2,14,72,26293.96631205567
3335,3,2,16,72,25501.02663264008
3336,3,2,18,72,33703.11173623836
3337,3,2,20,72,32345.794848402646
3338,3,2,22,72,31692.943129105024
3339,3,2,24,72,33965.5957212156
3340,3,3,6,72,15077.524347063738
3341,3,3,8,72,15208.472527433742
3342,3,3,10,72,24722.417607136937
3343,3,3,12,72,28371.454977623434
3344,3,3,14,72,25916.30561664524
3345,3,3,16,72,29228.05723159825
3346,3,3,18,72,31613.342301102304
3347,3,3,20,72,34171.00930542411
3348,3,3,22,72,32215.54296922499
3349,3,3,24,72,35899.059269682664
3350,3,4,6,72,15990.004375793393
3351,3,4,8,72,14583.172261207039
3352,3,4,10,72,22748.504765608293
3353,3,4,12,72,25731.60081334214
3354,3,4,14,72,25798.229783688792
3355,3,4,16,72,31824.135334661903
3356,3,4,18,72,31075.992651668807
3357,3,4,20,72,33100.13951697463
3358,3,4,22,72,32447.356650631387
3359,3,4,24,72,36613.80785780005
3360,3,5,6,72,15491.154678705829
3361,3,5,8,72,20555.94948676834
3362,3,5,10,72,24311.677143154044
3363,3,5,12,72,26107.464274477912
3364,3,5,14,72,26751.37116872659
3365,3,5,16,72,31946.5251735856
3366,3,5,18,72,32453.83354497887
3367,3,5,20,72,32299.629081897063
3368,3,5,22,72,33919.33183002961
3369,3,5,24,72,36613.80785780005
3370,3,6,6,72,15628.020430554185
3371,3,6,8,72,22829.76391691176
3372,3,6,10,72,24991.705861845912
3373,3,6,12,72,26865.830889453373
3374,3,6,14,72,32653.83422782864
3375,3,6,16,72,32324.738406851226
3376,3,6,18,72,32555.63280397339
3377,3,6,20,72,32104.376620034112
3378,3,6,22,72,36213.377529023826
3379,3,6,24,72,35961.41987168706
3380,3,7,6,72,15647.129859012006
3381,3,7,8,72,22687.41038402263
3382,3,7,10,72,25293.06376158034
3383,3,7,12,72,28290.015363559196
3384,3,7,14,72,29047.775902714067
3385,3,7,16,72,32597.268618203416
3386,3,7,18,72,32631.85710829265
3387,3,7,20,72,33329.517893444456
3388,3,7,22,72,36213.377529023826
3389,3,7,24,72,35961.41987168706
3390,3,8,6,72,17213.395167767154
3391,3,8,8,72,27705.147765427075
3392,3,8,10,72,25772.980029718776
3393,3,8,12,72,29764.251453418947
3394,3,8,14,72,29858.547806592524
3395,3,8,16,72,32211.83070211909
3396,3,8,18,72,32631.85710829265
3397,3,8,20,72,34594.664137577754
3398,3,8,22,72,35967.77340529826
3399,3,8,24,72,35961.41987168706
3400,3,9,6,72,21953.768825671876
3401,3,9,8,72,23742.877577272637
3402,3,9,10,72,30671.611109893896
3403,3,9,12,72,30102.85998295088
3404,3,9,14,72,30529.097746812058
3405,3,9,16,72,32493.706919090593
3406,3,9,18,72,33778.493889514764
3407,3,9,20,72,34594.664137577754
3408,3,9,22,72,35967.77340529826
3409,3,9,24,72,35961.41987168706
3410,3,10,6,72,21306.823219371734
3411,3,10,8,72,25824.258883415463
3412,3,10,10,72,31716.55702629753
3413,3,10,12,72,29620.756663869917
3414,3,10,14,72,31858.24742842405
3415,3,10,16,72,31427.640828442793
3416,3,10,18,72,34475.28814204262
3417,3,10,20,72,35308.6271775326
3418,3,10,22,72,35965.897145451774
3419,3,10,24,72,35961.41987168706
3420,4,2,6,72,10632.549068194534
3421,4,2,8,72,15257.812430061524
3422,4,2,10,72,16843.371708172835
3423,4,2,12,72,16513.958975601872
3424,4,2,14,72,22530.25628916014
3425,4,2,16,72,26545.721797242313
3426,4,2,18,72,25838.232030483327
3427,4,2,20,72,26159.28279735764
3428,4,2,22,72,32453.698215926142
3429,4,2,24,72,32574.135335941304
3430,4,3,6,72,11831.224770212264
3431,4,3,8,72,14906.610419836536
3432,4,3,10,72,15732.425424130695
3433,4,3,12,72,18471.89825321065
3434,4,3,14,72,22170.071184891734
3435,4,3,16,72,25732.92928195433
3436,4,3,18,72,26523.315203877843
3437,4,3,20,72,32491.391960895184
3438,4,3,22,72,31646.839439329844
3439,4,3,24,72,34171.00930542411
3440,4,4,6,72,13214.45899069807
3441,4,4,8,72,15672.545713152318
3442,4,4,10,72,15948.195997957855
3443,4,4,12,72,22748.972182205012
3444,4,4,14,72,23896.75714040055
3445,4,4,16,72,24539.67934983003
3446,4,4,18,72,26179.00130066919
3447,4,4,20,72,33680.984741226996
3448,4,4,22,72,31140.168042670346
3449,4,4,24,72,33324.41335470628
3450,4,5,6,72,13383.99359813974
3451,4,5,8,72,15716.71458988578
3452,4,5,10,72,16891.493340595018
3453,4,5,12,72,24280.737018331136
3454,4,5,14,72,25763.507330835087
3455,4,5,16,72,24377.715703171743
3456,4,5,18,72,29510.83067841058
3457,4,5,20,72,31361.504786116024
3458,4,5,22,72,33624.09152174609
3459,4,5,24,72,32768.00861579569
3460,4,6,6,72,15303.970271333095
3461,4,6,8,72,16187.71932810389
3462,4,6,10,72,21955.49486234624
3463,4,6,12,72,21866.888285604186
3464,4,6,14,72,24894.928600808154
3465,4,6,16,72,26828.57329262531
3466,4,6,18,72,32912.57322018385
3467,4,6,20,72,29023.465069408277
3468,4,6,22,72,33521.86718479124
3469,4,6,24,72,32714.1472347965
3470,4,7,6,72,17108.915741969253
3471,4,7,8,72,15293.990807086408
3472,4,7,10,72,22950.744536272094
3473,4,7,12,72,22660.26056584277
3474,4,7,14,72,24003.943479037465
3475,4,7,16,72,27806.711532310197
3476,4,7,18,72,30501.78493981452
3477,4,7,20,72,32180.769323407127
3478,4,7,22,72,34124.72367264234
3479,4,7,24,72,33018.602489148754
3480,4,8,6,72,15112.53949244381
3481,4,8,8,72,18077.55057686802
3482,4,8,10,72,25413.18979832192
3483,4,8,12,72,26316.44521552046
3484,4,8,14,72,24476.187632688274
3485,4,8,16,72,32811.7982322048
3486,4,8,18,72,31662.027084701705
3487,4,8,20,72,33669.61501300092
3488,4,8,22,72,33149.83331337127
3489,4,8,24,72,34106.103929110664
3490,4,9,6,72,15750.982522321689
3491,4,9,8,72,21632.84520571855
3492,4,9,10,72,21753.255435811956
3493,4,9,12,72,24460.99616049868
3494,4,9,14,72,28786.651703579322
3495,4,9,16,72,29120.68785250204
3496,4,9,18,72,30743.010139534937
3497,4,9,20,72,32913.64258321155
3498,4,9,22,72,31810.84637847796
3499,4,9,24,72,35400.728394603495
3500,4,10,6,72,16921.898287209828
3501,4,10,8,72,22051.03093270617
3502,4,10,10,72,21804.053465682096
3503,4,10,12,72,26621.161520679845
3504,4,10,14,72,27796.40425560166
3505,4,10,16,72,29418.980897692232
3506,4,10,18,72,31415.830451112062
3507,4,10,20,72,33512.570965294944
3508,4,10,22,72,34106.103929110664
3509,4,10,24,72,35400.728394603495
3510,5,2,6,72,9952.718403026125
3511,5,2,8,72,11839.211301225398
3512,5,2,10,72,16614.184016834766
3513,5,2,12,72,16756.79585898764
3514,5,2,14,72,15798.440437538298
3515,5,2,16,72,19087.41186211516
3516,5,2,18,72,22210.606779140882
3517,5,2,20,72,25494.554910550505
3518,5,2,22,72,24849.155762801507
3519,5,2,24,72,30311.51866344087
3520,5,3,6,72,10043.71975973305
3521,5,3,8,72,12673.874407345924
3522,5,3,10,72,14601.780085875662
3523,5,3,12,72,16064.822375602986
3524,5,3,14,72,16094.291158432878
3525,5,3,16,72,21258.575034597176
3526,5,3,18,72,25209.727520955417
3527,5,3,20,72,25213.92223380659
3528,5,3,22,72,25451.172163636875
3529,5,3,24,72,33182.6780907739
3530,5,4,6,72,9948.897876774285
3531,5,4,8,72,14051.980489472844
3532,5,4,10,72,15763.991875456175
3533,5,4,12,72,18076.87535101966
3534,5,4,14,72,17581.534952702135
3535,5,4,16,72,22062.526884902847
3536,5,4,18,72,25256.030110222964
3537,5,4,20,72,25060.979683962214
3538,5,4,22,72,28260.06806125728
3539,5,4,24,72,33423.20441422573
3540,5,5,6,72,10682.499548145113
3541,5,5,8,72,14299.119415892905
3542,5,5,10,72,15385.148843133677
3543,5,5,12,72,16673.6338221056
3544,5,5,14,72,21356.14705477303
3545,5,5,16,72,23172.81345500782
3546,5,5,18,72,25538.206059488053
3547,5,5,20,72,25036.4318971222
3548,5,5,22,72,32758.18756995723
3549,5,5,24,72,32222.715849712935
3550,5,6,6,72,11723.120940168026
3551,5,6,8,72,15673.452406842634
3552,5,6,10,72,15892.958497851232
3553,5,6,12,72,17175.111760226944
3554,5,6,14,72,21719.73535227842
3555,5,6,16,72,25038.26179729238
3556,5,6,18,72,24673.14568630991
3557,5,6,20,72,26242.53710102216
3558,5,6,22,72,33280.90034541552
3559,5,6,24,72,33194.847665725436
3560,5,7,6,72,12751.862490244848
3561,5,7,8,72,15976.719962852994
3562,5,7,10,72,16112.729446011228
3563,5,7,12,72,21279.647683221756
3564,5,7,14,72,20791.828388723323
3565,5,7,16,72,24099.411687349064
3566,5,7,18,72,25326.879262728322
3567,5,7,20,72,32148.819216128846
3568,5,7,22,72,30596.905662446094
3569,5,7,24,72,32731.423674350346
3570,5,8,6,72,12183.60631913654
3571,5,8,8,72,15202.988363750432
3572,5,8,10,72,16478.96038436438
3573,5,8,12,72,22894.21991702898
3574,5,8,14,72,22811.51225419244
3575,5,8,16,72,23179.81080891023
3576,5,8,18,72,25295.3892159742
3577,5,8,20,72,33658.28543722474
3578,5,8,22,72,31923.75569191132
3579,5,8,24,72,31949.117839038525
3580,5,9,6,72,14924.137790524546
3581,5,9,8,72,15457.985116504477
3582,5,9,10,72,17929.5017175599
3583,5,9,12,72,22926.996097161707
3584,5,9,14,72,23597.264783929182
3585,5,9,16,72,24475.137795774397
3586,5,9,18,72,27436.743711829848
3587,5,9,20,72,30110.327833488933
3588,5,9,22,72,31928.795538746155
3589,5,9,24,72,34124.72367264234
3590,5,10,6,72,15760.495758611307
